Id;Comment;Like;Comment's timestamp;Post's timestamp;#Deaths;#Infected;#Healed;Annot 1;Annot 2;Annot 3;Final annotation
4031;Veq shneta me rendsi,se numrat shkojn e vin !;2;Friday, June 12, 2020 5:48pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;0;1;1
4032;K. M. ju ftojm me muzik dhe fjalime ;1;Friday, June 12, 2020 5:48pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4033;Kosoven duhet me shti ne izolim komplet gjendje jasht zakonshem  edh  dijaspores me than mos bani levizje per qef  shtyni   deri sat stabilizohet gjendja  a po gjinet vaksina jo ket aklloshat ishall nuk ndodh si ne itali  me kqyr mei zgedh  kuj mei dhan oksigjen  ather poplli kosoves  mer vesh qa asht virusi;0;Friday, June 12, 2020 5:47pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4034;G. K. shihum mbas 3 mujve;0;Friday, June 12, 2020 5:47pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4035;Pas tubimit avanturesk  te sotem nuk ka tutje kuptim testimi se ka me eksplodu covidi ne te kater anet na paqin ne çaf amin;6;Friday, June 12, 2020 5:47pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4036;Jeni ba si bateria e telefonit prej 5 % del ne 60 % more rrenca;1;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4037;pritja qeveri e hutav bre ;0;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4038;Dilni dilni naper tubime, se ai eshte mesuar mi mbyt popullin se ka problem, por ju keni kujdes per veten tuaj!;1;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4039;A. R. me bereqet!;0;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;1;1
4040;F. N. A. oj begunce ;1;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4041;Njerez tkafeve bre ;0;Friday, June 12, 2020 5:46pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4042;E. G. A.  prite prite ;0;Friday, June 12, 2020 5:45pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4043;F. N. B. qe ty tka ra ;0;Friday, June 12, 2020 5:45pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4044;Jan te ba sikur  Nes kafe 3-1;1;Friday, June 12, 2020 5:44pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4045;na keni lodh me kto budallaki ekini veq sa per ndihma prej  Bashkimit eurpian me me mar pare;0;Friday, June 12, 2020 5:43pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4046;Mashallah me ymer kofshin u rritshin me prind.;0;Friday, June 12, 2020 5:43pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;1;1
4047;Ministria e Shendetesise i liroj masat tha sipas rekomandimeve te IKSHPK kurse Organizata Boterore e Shendetesise tha personat asimptomatik rralle here ose kurre nuk mund te jen bartes te virusit.. te fillojme te mesohemi me jetu me virusin skemi tjeter zgjidhje;1;Friday, June 12, 2020 5:42pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;0;0;0
4048;Ka po dilni bre ;0;Friday, June 12, 2020 5:42pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4049;227 mostra, 58 raste! Alarm!!! (snooze);0;Friday, June 12, 2020 5:42pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4050;Tash ja lajne fajet tubimit te ✅✅ nuk dijne  tjeter sen kta;5;Friday, June 12, 2020 5:41pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4051;Ky ministri i ri pom doket me teste te shtatzanis  o tu i bo gjith kto raste;0;Friday, June 12, 2020 5:41pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4052;M. Sh. spo na bon hesap kush ;1;Friday, June 12, 2020 5:41pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;0;0
4053;R. qetash ja kan lshu aparatit rrymen 360volt ;1;Friday, June 12, 2020 5:40pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4054;Sod 58 neser 580 sigurisht kan me dal;1;Friday, June 12, 2020 5:40pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4055;Kujdes vllazni se dona ta mbyllim vetëveten nëse vazhdon kshtu mbane distancën mos dilni pa nevoj;2;Friday, June 12, 2020 5:39pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;0;1
4056;Hajrli koft ;2;Friday, June 12, 2020 5:39pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;1;1
4057;Ktu per me dal prej krize qata qe pi bon analizat duht me mshel edhe ma asni rast sdel pozitiv ;1;Friday, June 12, 2020 5:38pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4058;Bravo be ;1;Friday, June 12, 2020 5:38pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;1;1
4059;D. koka kon nervoz laboranti ;6;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;2;2
4060;E. H. vllavi qfar menimi ki ? Spo mujm 100 per ni dit kerqysh ;0;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4061;A. I.  T. I. a po shkojm ndeti;2;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4062;Ja po arben vitia e heken nccc ;12;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4063;V. Sh. mani ju protesta ncnc ;0;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4064;Shteti po deshton, inspektorati sanitar dhe inspektoratet tjera kompetente, jane ne gjume nuk po zbatojn Ligjin...;6;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4065;Oooo nale o izet .;0;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4066;Hahahahaha;0;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4067;O laaaaaa laaaaaa;0;Friday, June 12, 2020 5:37pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4068;Spo kuptoj pse spo i lshoni darsmat e disa sene qe i keni nal pa pik lidhje kur mahen tubime me mijra njerz pa pik distance nshesh a jep kush pergjesi per kto sene a veq doni me rrejt qishtu hala qysh je ka vazhdoni tu i pjell rastet pi vetit;36;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;2;2
4069;kallxoni sakt mos i mshefni rastet o shaolingang;1;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4070;euf mozmakeq prite tash mas dy jave 1999;1;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4071;Hajt dull hajt se bohet mir ishall ison mos po e rrok tash;2;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;1;0
4072;O mos ja leni rakin ndor qati nlabroator se na mur nqaf!;0;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4073;O nale doren breee;1;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4074;Izolim per neve shqiptarve se kot nuk kuptojmë vetem me fjalë ‍♂️;29;Friday, June 12, 2020 5:36pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;0;2;0
4075;D. L. perhajr na koft izolimi se tu tek ton diten sot kena mu mshel apet ;3;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4076;Sot 58 neser 158 . ;1;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4077;Edhe vetem 227 mostra, po te behen 1000 mostra?!!! Keshtu do mbesim edhe pa ekonomi edhe pa shendet;0;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4078;Qesaj i Thone Hajde Makiato Pa Plumb e Pa Shkum;0;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4079;A. K. duhet me hek qata t analizav qe po punon se n qaf do me na marr‍♂️;1;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4080;A jeee be nermal ejjj;2;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;2;0
4081;J. K. fell o Hi Pllugi qitash!☺️;2;Friday, June 12, 2020 5:35pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;0;0
4082;L. H. Thaçi ka gisht ktu ;0;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;0;0
4083;E kish pas kamen e hajrit avdullahi ;19;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;1;1;1
4084;Fort  ka dhez sod ah yehhh ;1;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;1;2;0
4085;S. S. qe shka u ba Urime do te izolohemi perseri.‍♂️;1;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;1;2;0
4086;Duhet sa ma shpejt masa feministe rigoroze mi vnu;3;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4087;Korona sikur topshopi, jo jo kjo nuk eshte e tera;91;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;0;0
4088;Kap kthen oren qysh u kon se na ka hi uji qitash ska qe e nal, prap ma mire e kryjm krejt populli edhe pshtoj kush pshtoj bile jetojm pa panik e pa frigè;3;Friday, June 12, 2020 5:34pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;0;0
4089;Hajde shqiptar hajde po kryt cung e kemi ;5;Friday, June 12, 2020 5:33pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4090;Tash parameno mas 2 jave qka bohet Prishtina “VV”;10;Friday, June 12, 2020 5:33pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4091;Bonja reset dikush se shkum dom;9;Friday, June 12, 2020 5:33pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;2;2;2
4092;e hupi kontrollen e hupi kontrollen e hupiiiiiiiiiiiiii;16;Friday, June 12, 2020 5:33pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4093;Opppppaaaaaa jashaaaa 58 garant nga dy persona I kanë prek dmth 58*2=;1;Friday, June 12, 2020 5:33pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4094;Luvaa Babush,o Izet Nalen ;0;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;2;2
4095;Po de sa te dalin qeshtu prej veteizolimit, persona te papergjegjshem. Edhe pa maska kur ton bota hala majn maska na jo bravo.;4;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;0;2;2
4096;Sh. B. J.  qeshtu kur nuk udheheq njeri adekuat i kesaj lemie ;0;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;2;2;2
4097;E. R. shtine 1sh 1sh edhe tubimin sonte;3;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4098;D. L. o kan me na mshel;0;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4099;Kush u kane ne ndrrim bre ;0;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;0;0;0
4100;Hekne prej rrymes se berllog u bo.;15;Friday, June 12, 2020 5:32pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;2;2;2;2
4101;Sen sjon per marakli 58 ;2;Friday, June 12, 2020 5:31pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;0;1;0;0
4102;Haide ma gjall;5;Friday, June 12, 2020 5:31pm GMT;Friday, June 12, 2020 7:30pm GMT;0;58;0;1;0;0;0
4103;Hajde tash le te kerset far tenderi diku edhe kinse pi arsyetoni shpenzimet e buxhetit me luftim te perhapjes apo preventive...se ndryshe kjo rritje artificiale e numrave nuk mundet me u arsyetu;0;Monday, June 15, 2020 7:16pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4104;Tmerr osht tmerr nuk ka rend as ligj kete vend te shkret ose vetem jane rrena keto raste pozitive qe na lujtet;0;Sunday, June 14, 2020 12:22pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;2;2;2
4105;O mos panikoni se valla hiq spo besoj ksaj pune krejt nihere asnjo tash 58 jo 53 ktu osht tjeter sen politika ne kosove vetem mos me ndodh protesta per rrezimin e qeveris hoti mendimi jem BE EDHE instituti me i lart mjeksor boteror lajmrojn hapjen e te gjith kufive europian dhe te ballkanit me 1 korrik na lodht me ni gje qe nuk egziston hiq;0;Sunday, June 14, 2020 11:39am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4106;Mir jem na me Armend Zemaj-in minister;0;Sunday, June 14, 2020 10:23am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;1;1;1
4107;Ne vushtrri i kan qit qaj pa limon qata veq po shkon tu u rrit numri;0;Sunday, June 14, 2020 8:28am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4108;O lopt e mija oo ma te mira n'katune oooo.;0;Sunday, June 14, 2020 8:26am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4109;Ikem la boll durtPo bini na mesoj  qe  bon edhe  pa  distanc ne mesoj qe edhe tubimet lejohet;0;Sunday, June 14, 2020 7:34am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4110;Kua qeverija se thoishin na Dina ma mir me menagju virusin ju ka hup rruga ndoket si Kan met te virusi Po me nda kosoven;0;Sunday, June 14, 2020 7:06am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4111;Respektoni distancen se na izolon bota vetem per infeksion ju lutem,keni kujdes ne krejt evropen ka nis me ra nr vetem tek ne eshte rrit;0;Sunday, June 14, 2020 6:31am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4112;Jane ka dalin me shumice si kepurdhat  kape mer karantinoni ato qytete qe po ju dalin per cdo nate te infektun si me qene buke prej furres;1;Sunday, June 14, 2020 5:13am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4113;As çaji spo bon punë;0;Sunday, June 14, 2020 4:46am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4114;Qetash kur baca gime lyp me shpall gjendje jashtëmadhore :(;0;Sunday, June 14, 2020 3:00am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;0;0
4115;Tkisha me dit a  veq me vitamin c edhe vitamin d pi shnoshni jepni ide amerikes more;0;Sunday, June 14, 2020 2:26am GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;0;0
4116;besom qe gjumi spom zen pse kan ra 53 raste hahahah ishalla ka 1000 ndit ;0;Saturday, June 13, 2020 11:52pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4117;Sipas mendimit tim keto vende qe ka te infektuar duhet karantinu edhe me mar masa mi izolu ket virus duke ber sa ma shum teste.;0;Saturday, June 13, 2020 11:12pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4118;Ajdeee edhe 100 edhe shkumm finalee ;0;Saturday, June 13, 2020 10:56pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4119;Ooo tybe ska qe mnal ma veq nburg tem shtishi, me ket rren qe tan e morren vesh;2;Saturday, June 13, 2020 10:52pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4120;era karantin =D;0;Saturday, June 13, 2020 10:33pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4121;Mbi 400 raste aktive me Covid ne Kosove per momentin, a ka shtet a ka masa shtes apo ne drejtim te Maqedonis me raste po shkojme !!;0;Saturday, June 13, 2020 10:08pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4122;E Allahu jav kthjellt trurin atyre budallve qe dojn me marr krejt popullin n qaf bre sdi qka kofshin,o Allah rujna nga budallt ja Rabbi e rujna nga veprimet e budallve ne qe po mundohemi n max me rujt veten ja Rabbi ;1;Saturday, June 13, 2020 10:07pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;2;2;2
4123;Aje more normal ej ej ajde ma Gjall ej ‍♂️!!;1;Saturday, June 13, 2020 9:48pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4124;Mitrovic nuk ja sod B. D.;0;Saturday, June 13, 2020 9:39pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4125;Me fillu me masa se perndryshe cdo dite ne ritje!!!!;2;Saturday, June 13, 2020 9:38pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4126;A ban me dit pse na pati blloku njo 3 muj ? ;0;Saturday, June 13, 2020 9:36pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4127;Sa veta janë te shtrirë ne infektivë bre a po kallxoni ;0;Saturday, June 13, 2020 9:35pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4128;O mahi o shiptar se grip hesapi mos ligi;0;Saturday, June 13, 2020 9:31pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4129;A ka ndonjë inson në Kosovë që del e na tregon çfarë pasoja ka pasë gjatë infektimit me Covid19, ai/ajo apo ndonjë familjarë. Krejt po dalin asimptomatik dhe askush nuk doli me na tregu ku qëndron tmerri që po e proklamojnë!;2;Saturday, June 13, 2020 9:29pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4130;K. Q. Kujto shka ndodhi tash ku ka shqipëtar po shtohen rastet e Corones si Kosove Shqiperi e Maqedoni se po vjen era zgjedhje apo qka Italia me rekord te vdekurve  ne Korrik ndeshjet e futbollit i luan me publik qka me tutje po leja politikes kete pune se na i kemi fajet qe i votojme keta ;0;Saturday, June 13, 2020 9:24pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4131;Hallall qatij qe ska pritu me shkru mdoket qeto fjal jon si aj libri qe vjen kur tblen tybe kerkujt sja nin per to e as qe i lexojn;1;Saturday, June 13, 2020 9:23pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;1;2;2
4132;Hajde Vushtrria ma gjall ma gjall ;2;Saturday, June 13, 2020 9:17pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4133;Edhe sa vet na vyn mu infektu me corone qe me naj hjek vizat bre ?;0;Saturday, June 13, 2020 9:14pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4134;Marre per edukaten tone, pa pergjegjesi totale e Kosovareve. ;0;Saturday, June 13, 2020 9:13pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;2;2;2
4135;B. K. kqyr ;0;Saturday, June 13, 2020 9:12pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4136;"Nga keshillat jo ""obligative"" duhet te kalohet ne fazen e denimeve me gjobe ose burgim, mbyllje te bizneseve qe nuk respektojne rregullat....vetem keshtu do detyrohen te gjithe, te mbajne masken dhe respetojne distancen.";1;Saturday, June 13, 2020 9:05pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4137;A bën me tregu ne cilat lagje në Prishtinë;0;Saturday, June 13, 2020 8:57pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4138;Ishallaha po pshtojm dej shtator na tvushtrrris;0;Saturday, June 13, 2020 8:57pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;1;1
4139;Veq dmth mo spe myt kerkon a;0;Saturday, June 13, 2020 8:51pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4140;Ku e keni presidentin me gjendjen e jashtezakonshme Edhe ministri i shendetesis a e keni qu pushim apo?;2;Saturday, June 13, 2020 8:46pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;2;0;0
4141;Valla me kto teste jeni bo bajat se realiteti ska te baj hiq ashiqare po dihet se deri sa ta bani numrin 5000 skeni mu nal  kto e dim po na keni lodhee;0;Saturday, June 13, 2020 8:43pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4142;P. E. K. apo shkojm n orl bir ;0;Saturday, June 13, 2020 8:43pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4143;Si pasoj e menagjimit te mirë Ldk -me jurista nuk ka shendetsia ;4;Saturday, June 13, 2020 8:34pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;2;2;2
4144;RRen e fort ;2;Saturday, June 13, 2020 8:33pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4145;Pem doket jeni ka shkoni shpi ne shpi per mi gjet virusin ,o e keni tepru o njerz ,virus e pa virus jeta duhet te vazhdoj ,na keni lodh shume ,qdo njeri qe ka vdek(gjyna shume) po secili ka pas smundje percjellse e ja keni ngjit edhe kishe e pat virusin ,kujdes po  veq as mos  e mendoni tna mbyllni se njerzit mund te qmenden e pastaj do e harroni virusin;0;Saturday, June 13, 2020 8:16pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4146;Osht mir me mbajt ni tubim madheshtor N'Prishtin populli Kosoves mu infektu perniher krejt se qeshtu ka 50 ndit doni me na tranu.;0;Saturday, June 13, 2020 8:13pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4147;Pse be burr po pi npandemi edhe e kam dit se e pash Nmuzik dje doktorin e analizave e kam dit qe sot ka me ba ni gaf tmadhe.;1;Saturday, June 13, 2020 8:11pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4148;Ku osht aj qytetari qe thojke per interesa te Albinit osht virusi nkosov;0;Saturday, June 13, 2020 8:09pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4149;Miq te nderuar!Keni kujdes nga transporti me kombibus dhe vetura personale per destinime urbane e nderurbane.Shfrytezoni autobuset, ngase behet dezinfektimi i tyre e gjithashtu ka distance te mjaftueshme.Mos konsumoni kafe e ushqim nese punetoret nuk i permbahen rregullave si maska.Mos rrini ne hapesira te mbyllura ku ne 20m2 ka rreth 30 persona.Ne markete mos u afroni shume arkes dhe shites/es/it, ngase jane transmetuesit me potencial te virusit.Shfrytezoni kartelat bankare e sa me pak para kesh.Artikujt qe blihen nese eshte mundesia me u pastru ne rregull e ne te kunderten pastroni me lecka antibakteriale, ngase importi eshte shume i madh ku edhe mundesia  e bartjes nga nje vend ne tjetrin eshte shume i lehte permes ketyre artikujve.Mbani rregullisht gel dezinfektues apo alkool per duar.Mbani rregullisht maska ne vendet publike dhe te mbyllura per deri sa jeni duke kryer sherbim.Une jam nisur nga ajo qe nuk eshte marre bartja e maskes dhe vazhdoj ende.Maskat jane treguar me efikaset ;8;Saturday, June 13, 2020 8:06pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;0;0
4150;Arben Vitia left the chat ;0;Saturday, June 13, 2020 7:58pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4151;Hala jeni ti nje a;0;Saturday, June 13, 2020 7:56pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4152;Priti mas nja 10 dite mas proteste sa po bahen;0;Saturday, June 13, 2020 7:55pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4153;Rastet kan mu rrit me te madhe vetem shiqone çdo dite parqet e lodrave tek lagja universitetit.;1;Saturday, June 13, 2020 7:49pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4154;Po shihet qe njerezit nuk jane te diciplinuar, bile me ua permend me u rujt hajgare bajne disa Nime vec denimin e friken e dijne nese nuk tuten per veti s ka drejt tjetrin me rreziku Mshelni kafeterite krejt se edhe disko po bajne se vet i keni qele ;5;Saturday, June 13, 2020 7:48pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;1;0;2;0
4155;Ouu Luj Qiqek Luj Qiqek se na e kallimkrejtt ajttt se tybe sen ska prej ksajj punee;0;Saturday, June 13, 2020 7:47pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4156;E paska lshu gruja me ardh at mjekun ne pun;0;Saturday, June 13, 2020 7:41pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;0;0
4157;Allahile a nuk jeni bo mo bajat me kto mashtrime a;1;Saturday, June 13, 2020 7:39pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4158;E tash ka ardh kohe ma nxerr aparatin prej rrymes se e kena bo njet me shku me deti ;0;Saturday, June 13, 2020 7:35pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;0;0;2;0
4159;Hajt se veq po lun nuk jo ban kirgja veq po lun ;0;Saturday, June 13, 2020 7:34pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
4160;Qfar distance bre mu kan ju te distances kishi ndalu protestat e ish ministri kish mbajt distanc apo mask po u pa qe rrena na kish than ;1;Saturday, June 13, 2020 7:34pm GMT;Saturday, June 13, 2020 8:44pm GMT;1;53;7;2;0;2;2
